,filename,location,long,lat,Issue,Duration,TimeStamp
2495,chennai_report_1985.txt,"E Club Rd, Venkatasamy Nagar, Shenoy Nagar, Chennai, Tamil Nadu 600030, India ",80.2283334,13.080221,"road has been damaged, damaged road",3 months,"Dec 18, 2018, 06.04 AM IST"
2496,chennai_report_1986.txt,"Puzhudhiwakkam,Manigandan Street,Chennai ",80.1890081,12.9645587,can't sit in the seats,Not found,"Dec 18, 2018, 06.02 AM IST"
2497,chennai_report_1991.txt,"Anna Nagar East,3rd Main Road, W Block,Chennai-40 ",80.2156486,13.0909018,storm water,Not found,"Dec 17, 2018, 06.12 AM IST"
2498,chennai_report_1993.txt,"Thiruvanmiyur,1st avenue road,Chennai ",80.2593327,12.9952398,lot of potholes,3 years,"Dec 16, 2018, 06.05 AM IST"
2499,chennai_report_1995.txt,"Adyar,Crescent Avenue-Adhithanar road junction ,Chennai ",80.25153619999998,13.0095907,flooded with sewage water,Not found,"Dec 16, 2018, 06.01 AM IST"
2500,chennai_report_1996.txt,"Tambaram sanatorium,perialwar street,Chennai ",80.1318059,12.9331606,multiple bikers fall,two months,"Dec 15, 2018, 06.05 AM IST"
2501,chennai_report_1997.txt,"parrys,147/226 Angappa naicken street,chennai ",80.28986599999998,13.092101,"Sewage Leak, bad smell",15 Days,"Dec 15, 2018, 06.02 AM IST"
2502,chennai_report_1998.txt,"Kilpauk ,Rajaratnam St,Chennai ",80.24328320000002,13.0794402,"making way for mosquitoes, place is  stinking all the time, severe threat for all of, garbage bins out of our, subiksha marriage hall",Not found,"Dec 15, 2018, 06.01 AM IST"
2503,chennai_report_2000.txt,"Chromepet, Nehru nagar,RajendraprasadRoad ,Chennai-600044 ",80.1409944,12.9424903,inconvenience to both public,Not found,"Dec 15, 2018, 06.00 AM IST"
2504,chennai_report_2002.txt,"kalakshetra colony,kaveri street.,chennai ",80.26695289999998,12.9905762,"open public urinal, garbage dump, Vehicles are also parked indiscriminately",Not found,"Dec 14, 2018, 06.15 AM IST"
2505,chennai_report_2004.txt,"Kodambakkam ,Rangarajapuram main road ,Chennai ",80.2252537,13.0469258,Road was broken unevenly for storm water drain,Not found,"Dec 14, 2018, 06.08 AM IST"
2506,chennai_report_2005.txt,"periamet,Barracks,Chennai ",80.2660476,13.083802699999998,still in broken n pitiable state,Not found,"Dec 14, 2018, 06.08 AM IST"
2507,chennai_report_2006.txt,"Pozhichalur,Viman Nagar Main Road,Chennai ",80.1393896,12.9782312,traffic signal,Not found,"Dec 14, 2018, 06.04 AM IST"
2508,chennai_report_2007.txt,"Mambakkam,Kandigai,Chennai ",80.16609919999998,12.8279043,Stinking and non usable toilets,Not found,"Dec 14, 2018, 06.04 AM IST"
2509,chennai_report_2008.txt,"chintadripet,amma Nagar ,laws bridge,Chennai ",80.2705694,13.0794535,"Sewage water overflow, place unsanitary",Not found,"Dec 13, 2018, 06.13 AM IST"
2510,chennai_report_2009.txt,"KORATTUR,RAILWAY STATION ROAD,CHENNAI 600080 ",80.18542029999998,13.1136274,"state of roads, terrible with the rain water, witnessed people falling down a couple",Not found,"Dec 13, 2018, 06.11 AM IST"
2511,delhi_report_0.txt,"Mayur Vihar Three,New Kondli road,East Delhi ",77.336435,28.6023669,lying forgotten on the footpath,Not found,"Sep 23, 2020, 06.02 AM IST"
2512,delhi_report_1.txt,"opp Venkateswara College, satya niketan,satya niketan,new delhi ",77.1671874,28.5877315,"filled with 3 feet of water, mosquitoes breeding",Not found,"Sep 23, 2020, 06.02 AM IST"
2513,delhi_report_5.txt,"Naraina Vihar,Naraina Vihar road towards Naraina Metro Station,New Delhi ",77.136488,28.624125,"tree adjacent, major mishappening",Not found,"Aug 26, 2020, 06.00 AM IST"
2514,delhi_report_6.txt,"Okhla,Okhla Road,New Delhi 110025 ",77.28246840000001,28.561073800000006,waterlogged,two years ago,"Aug 20, 2020, 06.02 AM IST"
2515,delhi_report_9.txt,"Kirti Nagar,N Block, N-90,New Delhi 110015 ",77.14174759999999,28.6541402,"unbearable stench, major health hazard for residents",Not found,"Aug 7, 2020, 06.02 AM IST"
2516,delhi_report_10.txt,"5A BLOCK, WEA, KAROL BAGH,STREET NO. 8 and 9,NEW DELHI-110005 ",77.18709759999999,28.6463476,"Unauthorised constructions, debris is yet to be",six months ago,"Aug 1, 2020, 06.00 AM IST"
2517,delhi_report_11.txt,"bela ground opposite rajghat,ring road,delhi ",77.24950020000001,28.6406214,"Sewage is leaking, breeding ground for mosquitoes",15 days,"Jul 29, 2020, 06.00 AM IST"
2518,delhi_report_12.txt,"H Block,Bengali Colony ,New Delhi ",77.078571,28.596777000000003,"pathetic condition, dug up, broken muddy roads",Not found,"Jul 29, 2020, 06.00 AM IST"
2519,delhi_report_13.txt,"sec 9,dwarka ,delhi ",77.06652,28.578788800000005,pothole on the road,Not found,"Jul 29, 2020, 06.00 AM IST"
2520,delhi_report_15.txt,"Ranjeet Vihar, Nilothi Ext ,D Block ,New Delhi ",77.0693786,28.654929,"No proper roads, no sewers for drainage",Not found,"Jul 23, 2020, 06.02 AM IST"
2521,delhi_report_18.txt,"B-8 Sector -4,Rohini,Delhi ",77.1111091,28.7010478,unhygienic conditions,Not found,"Jul 23, 2020, 06.01 AM IST"
2522,delhi_report_20.txt,"Sant Nagar, East of Kailash,Raja Dhirsain Marg Road,New Delhi 110065 ",77.250858,28.5560768,tree branch blocking the main entrance,Not found,"Jul 23, 2020, 06.01 AM IST"
2523,delhi_report_21.txt,"Mount Kailash, East of Kailash,Raja Dhirsain Marg Road,New Delhi 1100065 ",77.24805649999998,28.5541683,rubble lying,Not found,"Jul 23, 2020, 06.00 AM IST"
2524,delhi_report_23.txt,"Dwarka sector 8 metro station,Dwarka sector 8,new delhi ",77.06710489999998,28.5656779,sewers are open,Not found,"Jul 16, 2020, 06.01 AM IST"
2525,delhi_report_25.txt,"Jhilmil Colony,ESIC Hospital Road,Delhi ",77.3113006,28.6665094,people have encroached,Not found,"Jul 9, 2020, 06.02 AM IST"
2526,delhi_report_29.txt,"Gandhi Nagar,Devlok Street,Delhi-110031 ",77.2674931,28.6596077,patchy filled with small pebbles,Not found,"Jul 9, 2020, 06.01 AM IST"
2527,delhi_report_30.txt,"A-36, Sarai Ignou Road, Block-A, Gate-1 ,IGNOU Road, Neb Sarai ,New Delhi-110068 ",77.200653,28.507895,illegally chopped down,Not found,"Jul 9, 2020, 06.01 AM IST"
2528,delhi_report_31.txt,"Shyam Colony Extn ,(near Temple) Budh Vihar Phase-II,Rohini, Delhi-110085 ",77.0884631,28.71810319999999,poor condition,Not found,"Jul 9, 2020, 06.01 AM IST"
2529,delhi_report_34.txt,"ITO,vikas Marg ,Delhi ",77.2520953,28.628036100000006,roads without being challaned,Not found,"Mar 25, 2020, 05.59 PM IST"
2530,delhi_report_36.txt,"Mahendru Enclave,Gali no.3,Delhi ",77.1851063,28.7027339,"overflowing sewers, gutters is left to rot",three months,"Mar 17, 2020, 06.18 AM IST"
2531,delhi_report_38.txt,"East Vinod Nagar ,F Block, Street No. 1,Delhi ",77.3086902,28.622920500000006,"water has flooded the road, not draining out even",Not found,"Mar 15, 2020, 06.17 AM IST"
2532,delhi_report_39.txt,"East Patel Nagar,27/27,New Delhi ",77.17271149999998,28.6468991,unhygienic conditions,Not found,"Mar 15, 2020, 06.17 AM IST"
2533,delhi_report_41.txt,"B 140, Pocket A, Okhla Phase I, Okhla Industrial Area, New Delhi, Delhi 110020, India ",77.2761079,28.5285886,dumpyard of garbage has developed,Not found,"Mar 13, 2020, 06.14 AM IST"
2534,delhi_report_43.txt,"321, Block B, Lok Vihar, Pitam Pura, Delhi, 110034, India ",77.1378872,28.693945000000006,garbage has been lying,a month,"Mar 12, 2020, 06.18 AM IST"
2535,delhi_report_46.txt,"Dallupua,vasundhara enclave,delhi ",77.3173656,28.6077713,"flooded the road, water was blocked for the last, breeding ground for mosquitoes",two weeks,"Mar 12, 2020, 06.16 AM IST"
2536,delhi_report_48.txt,"vasant kunj,nelson mandela marg,new delhi ",77.1538813,28.5365365,dumped bathtub has been lying,six months,"Mar 3, 2020, 06.19 AM IST"
2537,delhi_report_49.txt,"428,429, Hospital Rd, Jangpura, Bhogal, New Delhi, Delhi 110014, India ",77.2469579,28.5841453,lot of dust and noise pollution,three years,"Mar 3, 2020, 06.15 AM IST"
2538,delhi_report_50.txt,"D-66, Service Rd, Block D, Naraina Vihar, Naraina, New Delhi, Delhi 110028, India ",77.14117019999998,28.6267904,unhygienic conditions,Not found,"Mar 3, 2020, 06.15 AM IST"
2539,delhi_report_52.txt,"Rajendra Place,NA,New Delhi ",77.17799250000002,28.6432533,garbage being burned in the open,Not found,"Feb 29, 2020, 06.16 AM IST"
2540,delhi_report_53.txt,"Pocket 9, Opposite Balaji Apartments,Outside DDA park,Rohini, Delhi-110099 ",77.13367699999998,28.7179017,pole dumped,Not found,"Feb 29, 2020, 06.15 AM IST"
2541,delhi_report_54.txt,"Rohini Sector 16,H-2 Block,Delhi ",77.12101070000001,28.7396844,plot has been encroached on,Not found,"Feb 27, 2020, 06.18 AM IST"
2542,delhi_report_55.txt,"Shop No.152-153, INA Market, Opp.Dilli Haat, Dilli Haat, Kidwai Nagar West, Kidwai Nagar, New Delhi, Delhi 110023, India ",77.2063835,28.5732084,stray dogs,Not found,"Feb 27, 2020, 06.16 AM IST"
2543,delhi_report_57.txt,"D-66, Service Rd, Block D, Naraina Vihar, Naraina, New Delhi, Delhi 110028, India ",77.14117019999998,28.6267904,"water bill, usual bill has always been in the range",Not found,"Feb 27, 2020, 06.14 AM IST"
2544,delhi_report_58.txt,"Unnamed Road, Shahoorpur Extension, Sat Bari, New Delhi, Delhi 110074, India ",77.1882002,28.4710484,"illegal garbage dumping, Garbage is burned in the open",Not found,"Feb 23, 2020, 06.21 AM IST"
2545,delhi_report_59.txt,"ROHINI SECTOR XI ROHINI,ROHINI,DELHI ",77.1068059,28.7288259,construction without any cover,Not found,"Feb 23, 2020, 06.15 AM IST"
2546,delhi_report_60.txt,"West Block No. 7, Near State Bank Of India Main Branch & Tamil Sangam R.K, Puram, Sector 5, Rama Krishna Puram, New Delhi, Delhi 110066, India ",77.18866329999999,28.5687387,trash is at the west block of the HRD ministry's,Not found,"Feb 22, 2020, 06.17 AM IST"
2547,delhi_report_62.txt,"New Delhi,Rafi Marg,New Delhi ",77.2125411,28.619763899999995,garbage is lying in the park,Not found,"Feb 16, 2020, 06.15 AM IST"
2548,delhi_report_63.txt,"3333, Pyarelal Rd, Block 44Q, Beadonpura, Karol Bagh, New Delhi, Delhi 110005, India ",77.19147840000002,28.6521857,"storm water drain, trash and debris, missing slabs are dangerous for pedestrians and for parking of vehicles",Not found,"Feb 15, 2020, 06.14 AM IST"
2549,delhi_report_64.txt,"Roop Nagar,Roop Nagar Delhi,Delhi ",77.2009932,28.6855831,"unfit for walking or driving, deep potholes, rough patches, potholes have been filled with debris, two-wheelers skid on it",four years,"Feb 14, 2020, 06.16 AM IST"
2550,delhi_report_65.txt,"121 Kailash Hills,East of Kailash ,New Delhi 110065 ",77.258967,28.556054,"no drains, water flowing on the roads, threat of dengue, mosquito breeding",Not found,"Feb 12, 2020, 06.19 AM IST"
2551,delhi_report_66.txt,"Bhogal ,Church lane ,New Delhi ",77.2483578,28.5824853,water pipelines getting broken,Not found,"Feb 12, 2020, 06.19 AM IST"
2552,delhi_report_70.txt,"350-357, Police Training Centre, Navjeevan Vihar, Malviya Nagar, New Delhi, Delhi 110017, India ",77.1963433,28.5322334,road has been broken,Not found,"Feb 7, 2020, 06.15 AM IST"
2553,delhi_report_71.txt,"harit vihar,burari ,delhi,street no.3,Delhi 110084 ",77.19124839999998,28.7396771,"encroached on the road, making an enclosure",Not found,"Feb 6, 2020, 06.24 AM IST"
2554,delhi_report_72.txt,"O36, Block O, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India ",77.247117,28.566108000000003,"dug up, no work has been going","two months ago, two weeks","Feb 6, 2020, 06.24 AM IST"
2555,delhi_report_73.txt,"Swami Narayan Marg, Gulabi Bagh, Delhi, 110007, India ",77.1877142,28.6739981,Encroachment of pavement,Not found,"Feb 5, 2020, 06.17 AM IST"
2556,delhi_report_74.txt,"G-326, B Block, Mahavir Enclave Part 2, Mahavir Enclave Part 3, Mahavir Enclave, New Delhi, Delhi 110059, India ",77.07204250000002,28.6049369,"very bad condition, No space to drive, residents on either side of the road",Not found,"Feb 5, 2020, 06.15 AM IST"
2557,delhi_report_75.txt,"Near water tank,Sector 12,Rama Krishna Puram,new Delhi ,delhi ",77.17655479999998,28.5743032,"water flows out on the footpath, states are facing acute water shortage",Not found,"Feb 4, 2020, 06.18 AM IST"
2558,delhi_report_76.txt," 62,Humayunpur Village,Near Chowk ,New Delhi ",77.19290050000002,28.5631023,Garbage pilling up,Not found,"Feb 4, 2020, 06.14 AM IST"
2559,delhi_report_77.txt,"C-Block,DDA Flats, Garhi, Double Storey, East Of Kailash,Street on back side of Gurudwara,New Delhi ",77.25810249999998,28.561332300000004,sewage is overflowing,Not found,"Feb 1, 2020, 06.14 AM IST"
2560,delhi_report_80.txt,"Kendriya vidyalaya Vikas Puri,Hastsal, Vikas Puri,New Delhi. ",77.05995720000001,28.6325879,"Sewage lying in front, difficult to enter the school",few months,"Jan 30, 2020, 06.20 AM IST"
2561,delhi_report_81.txt,"lajpat nagar,lajpat nagar,new delhi ",77.2403317,28.5649034,footpath has been dug up,Not found,"Jan 30, 2020, 06.17 AM IST"
2562,delhi_report_82.txt,"CR Park,B Block Puja ground,New Delhi ",77.2439809,28.542779,"leave behind the empty bottles, full bottle left behind",Not found,"Jan 30, 2020, 06.15 AM IST"
2563,delhi_report_83.txt,"nizamuddin west,nizamuddin,new delhi ",77.24267069999998,28.5892126,no-parking sign,Not found,"Jan 30, 2020, 06.14 AM IST"
2564,delhi_report_85.txt,"tagore garden metro station,najafgarh road,new delhi ",77.12270500000002,28.649019,threat to the security,Not found,"Jan 28, 2020, 06.15 AM IST"
2565,delhi_report_86.txt,"mangol puri flyover,outer ring road, mangol puri,new delhi ",77.09573520000002,28.6862165,"Drivers of grameen, unfit autos",Not found,"Jan 24, 2020, 06.17 AM IST"
2566,delhi_report_87.txt,"Vishwas Park,Street No.1, Uttam Nagar,Delhi ",77.0562082,28.615025,wastage of drinking water,Not found,"Jan 24, 2020, 06.15 AM IST"
2567,delhi_report_89.txt,"Amar Colony,Kalka Devi Marg,New Delhi ",77.2433941,28.5597272,"accident vehicles parked, cause traffic jams and pollution",Not found,"Jan 21, 2020, 06.15 AM IST"
2568,delhi_report_91.txt,"rohini ,sector 18 metro station,delhi ",77.13987540000002,28.7383176,harassment for commuters,Not found,"Jan 21, 2020, 06.13 AM IST"
2569,delhi_report_94.txt,"Janak Puri,ss mota singh margh,Delhi ",77.07904669999998,28.6242456,it stinks a lot,Not found,"Jan 18, 2020, 06.16 AM IST"
2570,delhi_report_95.txt,"uttam nagar,aggarsain road,New delhi ",77.2250329,28.626048200000003,encroached on government area,Not found,"Jan 17, 2020, 06.16 AM IST"
2571,delhi_report_98.txt,"Rajouri Garden (West Delhi),DDA Community Center J Block Rajouri Garden,New Delhi ",77.120646,28.643149,unhygienic DDA community,Not found,"Jan 15, 2020, 06.18 AM IST"
2572,delhi_report_102.txt,"R576, Block R, Rajender Nagar Part 1, New Rajinder Nagar, New Delhi, Delhi 110060, India ",77.1820891,28.6323777,20 days,Not found,"Jan 15, 2020, 06.14 AM IST"
2573,delhi_report_104.txt,"4B/39, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060, India ",77.18589949999998,28.6404268,width of the stairs,Not found,"Jan 10, 2020, 06.17 AM IST"
2574,delhi_report_105.txt,"Madubhan Chowk,Rohini,New Delhi ",77.131956,28.705344,subdivisional magistrate,Not found,"Jan 10, 2020, 06.15 AM IST"
2575,delhi_report_106.txt,"GT Road,Near Delhi Border ,Delhi ",77.12340689999998,28.8644458,"waterlogged, traffic movement difficult, congestion",Not found,"Jan 9, 2020, 06.18 AM IST"
2576,delhi_report_107.txt,"chhatarpur extension,near nanda hospital,chhatarpur,delhi ",77.18435529999998,28.493513300000004,"no drainage system, roads are in terrible shape",Not found,"Jan 9, 2020, 06.14 AM IST"
2577,delhi_report_108.txt,"4B/39, Old Rajinder Nagar, Rajinder Nagar, New Delhi, Delhi 110060, India ",77.18589949999998,28.6404268,Footpath has been covered,Not found,"Jan 7, 2020, 06.17 AM IST"
2578,delhi_report_110.txt,"A1 Block, Janakpuri ,Alongside Ganesh Vatika, A1 Block, Janakpuri ,New Delhi ",77.0687684,28.6249585,pile of garbage has been dumped,Not found,"Jan 7, 2020, 06.13 AM IST"
2579,delhi_report_111.txt,"C block market ,East of kailash ,New Delhi ",77.2567892,28.5592782,bad shape,Not found,"Jan 4, 2020, 06.16 AM IST"
2580,delhi_report_112.txt,"khanpur,khemchand complex,delhi ",77.23442580000003,28.5134767,sewers are blocked and there is sewage overflowing,Not found,"Jan 3, 2020, 06.16 AM IST"
2581,delhi_report_117.txt,"Prashant vihar new delhi ,A-block opposite lancer convent school ,new delhi ",77.13391170000001,28.70957019999999,"continuous blockage, leftovers on the road",six months,"Dec 29, 2019, 06.16 AM IST"
2582,delhi_report_118.txt," sector 13,rohini,road between vijeta vihar apartment and vandana apartment,delhi ",77.1284968,28.7215254,Encroachment of public road,Not found,"Dec 29, 2019, 06.14 AM IST"
2583,delhi_report_121.txt,"Bijwasan,Dundahera Road,Delhi ",77.05925719999998,28.527973100000004,"big potholes, traffic jams and dust pollution",Not found,"Dec 24, 2019, 06.16 AM IST"
2584,delhi_report_122.txt,"Friday Market,near Tarachand Colony,Mahipalpur Extn., New Delhi-110037 ",77.1260348,28.5405642,"dumping ground. Garbage is disposed, stray dogs, potholes turning this area",Not found,"Dec 24, 2019, 06.15 AM IST"
2585,delhi_report_123.txt,"Ansal palam farms Bijwasan,Salapur khera village,Delhi ",77.06163389999998,28.5134997,Unattended garbage,Not found,"Dec 24, 2019, 06.14 AM IST"
2586,delhi_report_124.txt,"A14/A, Freedom Fighter Enclave ,Ignou road, neb Sarai ,new Delhi-110068 ",77.20258369999998,28.5104014,dumping of construction material on the road,Not found,"Dec 23, 2019, 01.00 PM IST"
2587,delhi_report_127.txt,"Pitampura,MP MALL,MP BLOCK,,DELHI ",77.14847139999998,28.7048604,"Garbage overflow, dumping station, traffic congestion, daily basis",Not found,"Dec 18, 2019, 06.16 AM IST"
2588,delhi_report_128.txt,"Okhka fruit and vegetable Market,Okhla Mandi,New Delhi ",77.2627895,28.559559600000004,"illegal colony on government land, unauthorised four-storey building, devastating accidents",Not found,"Dec 18, 2019, 06.15 AM IST"
2589,delhi_report_129.txt,"Punjabi Bagh West,North Avenue Road,New Delhi ",77.1253491,28.6662713,fire hazard,Not found,"Dec 15, 2019, 06.17 AM IST"
2590,delhi_report_130.txt,"east baldev park,krishna nagar,delhi ",77.28671539999998,28.6479256,"broken road, inconvenience to residents",Not found,"Dec 14, 2019, 06.14 AM IST"
